Skeleton 016:LFTC X,Skeleton 016:LFTC Y,Skeleton 016:LFTC Z
-694.703918,590.555542,-781.784851
-694.78833,590.342285,-781.556519
-695.002197,590.05304,-781.398254
-695.001831,589.560242,-781.013916
-694.866455,589.498535,-780.584534
-694.842102,589.470154,-780.308472
-694.8172,589.329712,-779.974792
-694.712585,589.111511,-779.510559
-694.657959,588.916321,-779.179504
-694.514099,588.667603,-778.724426
-694.31073,588.366943,-778.235107
-694.1351930000001,588.180206,-777.79364
-693.959656,587.993469,-777.352173
-693.859619,587.750488,-777.0271
-693.722107,587.532043,-776.695496
-693.609863,587.292908,-776.399475
-693.489075,586.985901,-776.004639
-693.357544,586.70752,-775.452637
-693.180176,586.430481,-774.860352
-693.124939,586.317566,-774.434998
-693.04895,586.155518,-774.031799
-692.977478,586.024231,-773.728333
-692.916565,585.965332,-773.491516
-692.833191,585.889832,-773.206665
-692.731018,585.790771,-772.873962
-692.707825,585.738281,-772.52301
-692.67572,585.707275,-772.223022
-692.635071,585.714783,-771.991638
-692.573181,585.737671,-771.855408
-692.527771,585.732788,-771.692017
-692.492554,585.694763,-771.471191
-692.457153,585.586304,-771.139465
-692.421509,585.525452,-770.787354
-692.441956,585.454529,-770.568298
-692.430176,585.440857,-770.417419
-692.413025,585.474854,-770.342773
-692.367798,585.586121,-770.333252
-692.23468,585.557678,-770.21582
-692.172119,585.508972,-770.06134
-692.106018,585.460388,-769.851257
-692.11084,585.486938,-769.778931
-692.110474,585.576233,-769.781921
-692.119019,585.647522,-769.887451
-692.103027,585.713196,-769.948059
-692.058044,585.75,-769.998901
-692.031128,585.766541,-769.995239
-692.065247,585.779968,-770.031738
-692.112915,585.831543,-770.127319
-692.17926,585.941833,-770.289429
-692.184448,586.110474,-770.522705
-692.171387,586.334961,-770.762878
-692.173523,586.416077,-770.907837
-692.133728,586.447937,-771.067383
-692.110291,586.536865,-771.200745
-692.1474,586.65979,-771.356018
-692.185974,586.797485,-771.575378
-692.206787,586.960327,-771.768188
-692.210022,587.111084,-771.991028
-692.24054,587.23291,-772.175232
-692.252441,587.291016,-772.301636
-692.331848,587.380371,-772.460022
-692.432495,587.491333,-772.695374
-692.534058,587.646484,-772.981262
-692.652222,587.893494,-773.328796
-692.694946,588.101196,-773.658691
-692.7238465,588.296478,-773.910339
-692.752747,588.49176,-774.161987
-692.828247,588.675049,-774.455322
-692.901367,588.965942,-774.820068
-693.016113,589.195557,-775.399048
-693.104004,589.455383,-775.82251
-693.155518,589.713318,-776.209351
-693.235107,589.877258,-776.522278
-693.28363,589.973328,-776.787903
-693.3479,590.120972,-777.06311
-693.449341,590.373596,-777.49176
-693.580078,590.721252,-777.99353
-693.650391,591.051941,-778.552917
-693.872498,591.551636,-779.232666
-693.969604,591.89093,-779.834778
-693.873352,592.116028,-780.264465
-693.80957,592.719788,-780.617493
-693.860352,593.23938,-781.065125
-694.210632,593.70929,-781.460144
-694.366211,593.975159,-781.97345
-694.396484,594.463562,-782.623474
-694.445862,594.917358,-783.357788
-694.56488,595.331543,-783.963989
-694.802124,595.606934,-784.427673
-695.1272280000001,596.1216435,-785.07843
-695.452332,596.636353,-785.729187
-695.604065,597.28241,-786.565552
-695.540588,597.925232,-787.634521
-695.630371,598.603394,-788.577881
-695.813477,599.166199,-789.339661
-696.092285,599.706116,-790.178772
-696.460022,600.403748,-791.412476
-696.739197,601.13269,-792.534302
-696.982788,601.953918,-793.729248
-697.250305,602.721741,-795.032715
-697.54657,603.482117,-796.475342
-697.933105,604.211609,-797.638489
-698.2417295,605.0538025,-799.0851135
-698.550354,605.895996,-800.531738
-699.026001,606.71228,-802.085754
-699.372681,607.763977,-803.915161
-699.637329,608.679688,-805.641113
-699.911377,609.592896,-807.457031
-700.218628,610.5849,-809.379089
-700.712219,611.513489,-811.031311
-701.149292,612.470398,-813.230469
-701.736633,613.464172,-815.264038
-702.290833,614.882507,-817.601013
-702.825012,616.015808,-819.923401
-703.404968,617.316467,-822.343018
-703.710754,618.792053,-824.9422
-704.154358,619.982483,-827.453003
-704.835388,621.529602,-830.257751
-705.491272,623.247253,-833.296021
-706.373169,624.818726,-836.029236
-707.212402,626.585327,-839.128723
-707.984314,628.315613,-842.280396
-708.736572,630.394226,-845.377197
-709.383057,632.213501,-848.668152
-710.202026,634.238464,-852.182373
-711.032043,636.393372,-855.919617
-711.974548,638.787415,-859.734009
-712.919373,641.113953,-863.487854
-713.601685,643.918213,-867.680298
-714.280273,646.163635,-871.781921
-715.099609,649.045715,-876.005432
-716.036499,652.083679,-880.253174
-716.7696535,655.022827,-884.507477
-717.502808,657.961975,-888.76178
-718.172241,660.971924,-893.119507
-719.03125,664.038208,-897.23877
-719.858093,667.065491,-901.22876
-720.412537,670.320801,-905.25708
-721.065674,673.552612,-909.325562
-722.091492,676.651978,-913.303955
-723.088135,679.966125,-917.332031
-723.999817,683.265015,-921.116516
-724.747192,686.603577,-924.878052
-725.950806,689.93219,-928.397705
-726.751892,693.341003,-932.114868
-727.720825,696.745361,-935.731445
-728.691956,699.861145,-939.269104
-729.81488,703.437195,-942.713989
-730.7261960000001,707.007477,-946.1519165
-731.637512,710.577759,-949.589844
-732.798828,714.000183,-952.686584
-733.859985,717.566162,-956.069214
-734.640564,721.317627,-959.464478
-735.792725,725.247925,-962.737488
-736.851685,728.797852,-966.056152
-737.656494,732.749023,-969.513733
-738.543396,736.668823,-972.694641
-739.400146,740.645386,-975.994141
-740.268311,744.796509,-979.15387
-741.057312,748.661743,-982.487915
-741.998718,752.821533,-985.542664
-742.956177,756.83374,-988.649353
-743.723389,761.078308,-991.578552
-744.555481,765.166016,-994.513184
-745.206116,769.563904,-997.319641
-745.82019,773.726807,-1000.123352
-746.81604,777.953247,-1002.893311
-747.37085,782.04895,-1005.641235
-748.375793,786.239319,-1008.183716
-749.050171,790.600525,-1010.788208
-749.707947,794.63446,-1013.457764
-750.454712,799.083435,-1016.078735
-750.787903,803.132935,-1018.653259
-751.582947,807.383301,-1021.178955
-752.231567,811.31488,-1023.804321
-752.939758,815.46814,-1026.434814
-753.462646,819.473572,-1028.869263
-754.039795,823.416504,-1031.373047
-754.711365,827.332886,-1033.9865115
-755.382935,831.249268,-1036.599976
-756.283325,835.234985,-1039.110718
-756.883362,838.849792,-1041.709229
-757.46344,842.172546,-1043.650757
-757.830872,845.69397,-1045.497925
-759.091492,849.679993,-1048.658936
-759.878906,852.711182,-1050.960815
-760.777039,856.856995,-1053.441772
-761.410034,859.262756,-1055.220581
-762.257446,863.434143,-1058.007812
-762.881897,865.610413,-1059.246338
-764.05304,869.844543,-1062.33313
-764.745789,872.100342,-1063.787964
-765.860413,875.61792,-1066.27124
-766.712463,878.181335,-1068.091553
-767.741516,881.758789,-1070.602661
-768.623596,883.878479,-1072.324585
-769.713257,887.60083,-1074.94751
-770.714783,890.223328,-1077.176758
-771.333008,892.533447,-1078.868042
-772.335693,896.053345,-1081.454102
-773.390747,898.938416,-1083.969727
-774.326355,901.796265,-1086.359985
-775.340515,904.578979,-1088.807861
-776.376221,907.776489,-1091.414429
-777.460571,910.654114,-1094.021606
-778.432861,913.380615,-1096.339966
-779.351196,915.988403,-1098.678467
-780.292114,918.562683,-1100.998657
-781.272705,921.081787,-1103.543945
-782.240356,923.499756,-1105.993774
-783.193298,925.816589,-1108.68396
-784.142029,928.071838,-1111.283691
-784.98407,930.267639,-1113.74353
-785.845703,932.276978,-1116.274902
-786.747559,934.367737,-1119.056763
-787.668213,936.28009,-1121.638672
-788.659668,938.042603,-1124.314819
-789.707764,939.757385,-1127.182251
-790.661377,941.375793,-1130.00293
-791.618591,942.912231,-1132.644409
-792.724365,944.329468,-1135.377808
-793.694153,945.654114,-1138.313599
-794.729553,946.971252,-1141.403809
-795.694397,947.974548,-1144.432861
-796.798645,948.943726,-1147.450317
-797.804626,949.77063,-1150.599976
-798.575806,950.387939,-1153.887085
-799.638672,951.015503,-1156.969971
-800.652771,951.480469,-1160.034912
-801.777832,951.970764,-1163.240479
-802.759888,952.152222,-1166.709595
-803.733643,952.391174,-1169.956543
-804.721802,952.309692,-1173.190674
-805.593811,952.317383,-1176.18042
-806.610962,952.234741,-1179.414307
-807.531982,952.265564,-1182.698364
-808.30603,952.079224,-1185.72876
-809.355835,951.846802,-1188.770996
-810.252441,951.753906,-1191.824829
-811.296692,951.643616,-1194.880005
-812.129028,951.723816,-1197.563477
-813.074829,951.718262,-1200.4375
-814.007568,951.574402,-1203.427856
-814.811951,951.451843,-1206.310913
-815.609924,951.152222,-1209.188354
-816.589111,950.947021,-1212.156982
-817.253845,950.596802,-1214.924438
-817.823792,950.394287,-1217.704224
-818.666321,950.345825,-1220.52478
-819.272339,950.13147,-1223.148682
-820.042542,950.06366,-1225.969971
-820.776672,949.679504,-1228.69873
-821.271667,949.503174,-1231.335205
-821.898499,949.144348,-1233.949463
-822.467712,949.103821,-1236.338623
-823.146301,948.984985,-1238.675659
-823.589905,948.721558,-1241.172852
-824.079346,948.707214,-1243.476318
-824.723816,948.422546,-1245.913086
-825.186401,948.164734,-1247.842773
-825.796753,948.284302,-1250.020386
-826.31134,948.113892,-1251.824707
-826.730408,948.039612,-1253.691895
-827.114624,948.000061,-1255.608765
-827.490173,947.87439,-1257.188965
-827.916382,947.706665,-1258.883667
-828.19928,947.48407,-1260.407471
-828.644775,947.423706,-1261.634521
-829.137451,947.343445,-1262.954468
-829.356934,947.260254,-1264.206177
-829.602966,947.162964,-1265.212402
-829.899109,947.125488,-1266.232666
-830.172546,946.964905,-1267.46106
-830.354431,946.873352,-1268.421997
-830.502441,946.792847,-1269.209961
-830.741455,946.816528,-1270.042358
-830.874451,946.8125,-1270.96521
-831.033691,946.77594,-1271.92627
-831.146362,946.618408,-1272.741943
-831.327576,946.444946,-1273.455933
-831.412842,946.307251,-1274.147217
-831.574463,946.211487,-1274.757202
-831.67572,946.188416,-1275.439697
-831.703003,946.187866,-1276.047241
-831.801697,946.087158,-1276.668579
-831.893616,945.970398,-1277.102051
-832.084106,945.802551,-1277.550903
-832.184265,945.760681,-1277.864258
-832.24823,945.713074,-1278.07019
-832.256897,945.732483,-1278.266479
-832.243164,946.050293,-1278.351196
-832.311279,946.200073,-1278.400879
-832.367065,946.166321,-1278.530396
-832.413025,946.069397,-1278.709473
-832.415344,945.968689,-1278.884155
-832.395935,945.953064,-1278.830078
-832.359619,946.026978,-1278.755737
-832.312195,946.118591,-1278.662109
-832.312744,946.205261,-1278.624756
-832.309265,946.202881,-1278.648682
-832.296448,946.123901,-1278.699463
-832.232361,946.04126,-1278.695801
-832.127136,946.013733,-1278.596313
-832.024109,946.041443,-1278.411621
-831.885864,946.079529,-1278.26355
-831.786377,946.103088,-1278.119385
-831.723755,946.055298,-1277.999268
-831.648376,945.983032,-1277.925659
-831.544189,945.952087,-1277.823608
-831.351013,945.971863,-1277.619873
-831.153137,946.087585,-1277.408569
-831.01532,946.193787,-1277.199463
-830.893738,946.230042,-1277.054443
-830.848389,946.179565,-1276.968384
-830.807556,946.028625,-1276.914429
-830.751099,945.894226,-1276.802979
-830.673279,945.839417,-1276.619141
-830.546753,945.825134,-1276.3302
-830.418823,945.825195,-1276.01062
-830.331848,945.816711,-1275.744019
-830.283447,945.743835,-1275.581177
-830.248108,945.618591,-1275.435059
-830.176453,945.554382,-1275.224243
-830.046997,945.577881,-1274.98291
-829.889893,945.656433,-1274.719604
-829.716187,945.792664,-1274.499878
-829.618713,945.902039,-1274.339722
-829.51355,945.889893,-1274.239258
-829.464233,945.821533,-1274.140869
-829.399475,945.767883,-1273.982056
-829.245667,945.718689,-1273.725586
-829.109985,945.734436,-1273.472412
-828.924622,945.778076,-1273.213135
-828.756592,945.828857,-1272.990967
-828.624878,945.839294,-1272.822632
-828.513855,945.70929,-1272.639893
-828.458008,945.709961,-1272.418701
-828.316406,945.710205,-1272.148438
-828.147034,945.844666,-1271.837036
-827.95697,945.96759,-1271.567871
-827.836426,946.041138,-1271.41333
-827.728394,945.98645,-1271.293213
-827.648315,945.825928,-1271.172607
-827.55957,945.736084,-1270.982544
-827.413757,945.669067,-1270.698486
-827.226074,945.665894,-1270.415405
-827.036133,945.718445,-1270.208374
-826.878723,945.740662,-1270.027588
-826.771362,945.730286,-1269.852295
-826.716919,945.680176,-1269.709839
-826.577271,945.64856,-1269.530029
-826.39032,945.650635,-1269.275757
-826.161072,945.766174,-1269.012085
-825.854492,945.931824,-1268.686768
-825.585815,946.051086,-1268.296509
-825.451294,946.071533,-1268.035278
-825.387512,945.950378,-1267.884521
-825.289856,945.803711,-1267.713379
-825.084717,945.760254,-1267.479248
-824.889954,945.893311,-1267.121704
-824.653198,946.069214,-1266.736938
-824.409424,946.17218,-1266.3396
-824.231384,946.162048,-1266.032471
-824.109314,945.922729,-1265.985718
-824.038391,945.782715,-1265.981323
-823.860474,945.747131,-1265.743652
-823.625671,945.83783,-1265.390625
-823.343811,946.008789,-1265.017334
-823.020203,946.162598,-1264.605713
-822.725342,946.270996,-1264.22229
-822.50824,946.267761,-1263.886108
-822.359863,946.193726,-1263.639771
-822.199829,946.237915,-1263.409668
-821.936707,946.376892,-1263.14856
-821.633057,946.523315,-1262.763306
-821.422913,946.624573,-1262.405029
-821.286133,946.525146,-1262.089966
-821.120667,946.39679,-1261.836792
-820.918518,946.344482,-1261.549683
-820.671875,946.332764,-1261.340698
-820.431885,946.323059,-1261.021606
-820.161865,946.290222,-1260.774292
-819.920105,946.275818,-1260.382324
-819.748779,946.24292,-1260.147705
-819.529297,946.107178,-1259.777466
-819.349121,946.091431,-1259.463013
-819.210938,946.221802,-1259.136597
-818.801208,946.207947,-1258.971802
-818.514282,946.245667,-1258.71228
-818.231201,946.195557,-1258.427246
-817.972778,946.195679,-1258.150635
-817.77655,946.200134,-1257.782227
-817.561157,946.180969,-1257.342163
-817.292969,946.177429,-1256.907593
-816.752808,945.495667,-1256.926392
-816.714844,946.041321,-1256.393921
-816.317139,945.461609,-1256.380859
-816.355469,945.974854,-1255.93335
-816.013794,945.392578,-1255.890869
-815.993591,945.848206,-1255.354126
-815.559326,945.321655,-1255.206787
-815.491882,945.75415,-1254.660767
-814.934387,945.280823,-1254.476807
-814.91095,945.696289,-1254.079468
-814.459534,945.31842,-1253.897827
-814.402893,945.659241,-1253.543091
-813.843506,945.380249,-1253.286133
-813.867981,945.568054,-1252.887817
-813.337341,945.409485,-1252.588989
-813.297791,945.505615,-1252.193481
-812.830322,945.365662,-1251.866455
-812.777771,945.307617,-1251.475952
-812.448975,945.192505,-1251.116333
-812.180176,945.016235,-1250.577881
-811.773315,945.052612,-1249.965332
-811.463013,945.163269,-1249.380493
-811.104797,945.26178,-1248.811401
-810.761902,945.360901,-1248.265869
-810.493164,945.497925,-1247.767334
-810.154663,945.429382,-1247.147217
-809.789185,945.414795,-1246.507935
-809.406982,945.382446,-1245.774536
-809.092224,945.402832,-1245.151489
-808.788513,945.423096,-1244.532715
-808.574707,945.438965,-1243.854736
-808.292969,945.548889,-1242.983032
-807.821106,945.533508,-1242.120239
-807.371155,945.476074,-1241.280396
-806.932373,945.470886,-1240.439941
-806.476135,945.491028,-1239.492432
-806.079407,945.482666,-1238.4823
-805.740112,945.445312,-1237.590454
-805.498413,945.462097,-1236.760498
-805.198364,945.636047,-1235.685303
-804.751953,945.580383,-1234.527222
-804.360291,945.444153,-1233.428101
-803.973694,945.363037,-1232.472656
-803.552856,945.246033,-1231.376831
-803.192505,945.091919,-1230.161743
-802.894958,945.005188,-1229.057373
-802.48877,944.931519,-1227.956421
-801.974915,944.908142,-1226.432373
-801.565674,944.812866,-1225.052002
-801.120728,944.785706,-1223.750488
-800.662903,944.779785,-1222.342773
-800.394531,944.911438,-1220.890381
-800.019714,944.851257,-1219.601929
-799.672058,944.759155,-1217.949585
-799.337952,944.637939,-1216.548584
-798.931396,944.489502,-1214.974609
-798.491333,944.457092,-1213.170288
-798.130249,944.425293,-1211.784546
-797.705933,944.234741,-1210.047974
-797.470032,944.196655,-1208.321533
-797.206238,944.129456,-1206.700439
-796.802551,944.017395,-1204.760742
-796.38678,943.937012,-1202.985474
-795.77771,943.806885,-1200.90686
-795.305542,943.927185,-1199.281006
-794.954224,943.868225,-1197.080322
-794.499634,943.65564,-1195.224854
-794.250549,943.571777,-1193.092285
-793.75177,943.326965,-1190.900757
-793.333252,943.012024,-1188.747437
-792.932251,942.980957,-1186.490967
-792.491516,942.814026,-1184.1955564999998
-792.050781,942.647095,-1181.900146
-791.572327,942.357727,-1179.48938
-791.253662,942.350342,-1177.15686
-790.625916,942.056824,-1174.508057
-790.118164,941.872131,-1172.093994
-789.6474,941.682068,-1169.525635
-789.072205,941.381836,-1166.9375
-788.821594,941.156738,-1164.348267
-788.331055,940.772461,-1161.576538
-788.085693,940.610901,-1159.021851
-787.580688,940.105652,-1156.255859
-787.09259,939.89856,-1153.254028
-786.755981,939.597107,-1150.515015
-786.433655,939.433899,-1147.504761
-785.803833,938.851685,-1144.528931
